date,1. open,2. high,3. low,4. close,5. volume
2020-03-13 14:15:00,258.4749,258.75,258.43,258.53,84794.0
2020-03-13 14:16:00,258.5525,259.29,258.5,258.69,111982.0
2020-03-13 14:17:00,258.69,262.476,258.52,259.4141,104713.0
2020-03-13 14:18:00,259.435,259.94,259.15,259.5161,104646.0
2020-03-13 14:19:00,259.54,259.99,259.3,259.33,81478.0
2020-03-13 14:20:00,259.39,259.74,258.67,258.99,519497.0
2020-03-13 14:21:00,259.0021,259.64,258.8701,259.175,70987.0
2020-03-13 14:22:00,259.18,259.2274,258.61,258.8,69229.0
2020-03-13 14:23:00,258.77,259.13,258.3,259.02,107071.0
2020-03-13 14:24:00,259.0309,259.47,258.8193,259.4,59977.0
2020-03-13 14:25:00,259.3394,259.89,259.05,259.78,99733.0
2020-03-13 14:26:00,259.77,259.94,259.22,259.245,82851.0
2020-03-13 14:27:00,259.24,259.68,259.1,259.2598,76141.0
2020-03-13 14:28:00,259.2363,259.4472,258.59,258.795,94270.0
2020-03-13 14:29:00,258.77,259.16,258.5,258.54,80425.0
2020-03-13 14:30:00,258.59,258.63,257.87,258.165,95851.0
2020-03-13 14:31:00,258.09,258.6,257.58,257.69,92887.0
2020-03-13 14:32:00,257.67,257.85,256.82,256.94,134541.0
2020-03-13 14:33:00,256.95,257.3,256.58,256.93,95358.0
2020-03-13 14:34:00,256.9,258.19,256.83,258.0,142874.0
2020-03-13 14:35:00,257.93,258.7,257.93,258.49,105728.0
2020-03-13 14:36:00,258.48,258.88,258.14,258.24,91260.0
2020-03-13 14:37:00,258.22,258.23,257.39,257.5401,98529.0
2020-03-13 14:38:00,257.6495,257.9,257.0602,257.235,104714.0
2020-03-13 14:39:00,257.2523,257.2523,256.78,257.0688,86744.0
2020-03-13 14:40:00,257.02,257.32,256.82,256.92,73845.0
2020-03-13 14:41:00,256.93,257.13,256.22,256.435,105680.0
2020-03-13 14:42:00,256.46,257.12,256.16,257.0601,116064.0
2020-03-13 14:43:00,257.14,258.15,256.8779,258.14,183613.0
2020-03-13 14:44:00,258.1672,259.0119,258.08,259.0,164180.0
2020-03-13 14:45:00,259.0,260.05,258.96,259.76,199291.0
2020-03-13 14:46:00,259.66,259.8899,259.2,259.46,120671.0
2020-03-13 14:47:00,259.4601,259.9,259.1,259.39,123544.0
2020-03-13 14:48:00,259.41,259.86,259.14,259.35,115141.0
2020-03-13 14:49:00,259.3,259.38,258.3625,258.55,137164.0
2020-03-13 14:50:00,258.67,259.29,258.56,258.79,97975.0
2020-03-13 14:51:00,258.77,259.0,258.29,258.825,90009.0
2020-03-13 14:52:00,258.76,259.5,258.27,259.37,124665.0
2020-03-13 14:53:00,259.83,259.8699,259.14,259.57,106699.0
2020-03-13 14:54:00,259.56,259.7265,258.55,258.6,107971.0
2020-03-13 14:55:00,258.6,259.225,258.395,258.8799,78610.0
2020-03-13 14:56:00,258.83,259.5,258.6,259.4423,66141.0
2020-03-13 14:58:00,258.82,259.35,258.82,259.335,220949.0
2020-03-13 14:59:00,259.225,259.6,259.15,259.26,75510.0
2020-03-13 15:00:00,259.3,259.62,259.14,259.29,74869.0
2020-03-13 15:01:00,259.2,260.95,258.78,260.89,175949.0
2020-03-13 15:02:00,260.88,261.95,260.44,261.44,242377.0
2020-03-13 15:03:00,261.4536,261.4999,260.2,260.5027,116557.0
2020-03-13 15:04:00,260.5183,260.93,260.2,260.55,92556.0
2020-03-13 15:05:00,260.5593,261.14,260.25,260.78,123167.0
2020-03-13 15:06:00,260.87,261.42,260.84,261.33,60161.0
2020-03-13 15:11:00,261.05,261.3,260.6,261.16,525129.0
2020-03-13 15:12:00,261.17,261.63,259.32,259.43,153142.0
2020-03-13 15:13:00,259.32,260.35,259.19,259.73,146600.0
2020-03-13 15:14:00,259.69,259.91,258.65,258.69,112450.0
2020-03-13 15:15:00,258.67,260.21,258.49,260.2,124468.0
2020-03-13 15:16:00,260.16,261.14,259.78,260.7888,132299.0
2020-03-13 15:17:00,260.79,261.07,260.58,261.02,111515.0
2020-03-13 15:18:00,260.8967,261.28,260.09,260.94,124129.0
2020-03-13 15:19:00,260.884,261.29,260.66,261.152,85083.0
2020-03-13 15:20:00,261.1101,261.19,260.3023,260.63,98277.0
2020-03-13 15:21:00,260.6663,261.04,260.05,260.8493,116989.0
2020-03-13 15:22:00,261.33,261.33,261.33,261.33,112596.0
2020-03-13 15:23:00,261.37,261.5,260.73,260.76,98223.0
2020-03-13 15:24:00,260.7253,261.6,260.57,261.565,147573.0
2020-03-13 15:25:00,261.52,261.94,261.15,261.19,155956.0
2020-03-13 15:26:00,261.19,261.94,261.07,261.563,106448.0
2020-03-13 15:27:00,261.58,261.8,261.28,261.6,111458.0
2020-03-13 15:28:00,261.62,261.72,261.02,261.02,115007.0
2020-03-13 15:29:00,261.02,261.7493,260.63,261.65,119049.0
2020-03-13 15:30:00,261.67,262.0,261.13,261.215,163376.0
2020-03-13 15:31:00,261.23,261.82,260.92,261.54,138629.0
2020-03-13 15:32:00,261.54,261.54,259.2,259.21,229794.0
2020-03-13 15:33:00,259.185,260.14,259.03,259.16,159871.0
2020-03-13 15:34:00,259.15,259.47,256.1,256.2222,319623.0
2020-03-13 15:35:00,256.21,257.38,254.36,256.71,330160.0
2020-03-13 15:36:00,256.69,258.69,255.49,258.62,238097.0
2020-03-13 15:37:00,258.57,259.99,258.42,259.731,209032.0
2020-03-13 15:38:00,259.68,260.3643,259.36,260.0278,203273.0
2020-03-13 15:39:00,260.73,262.5,260.421,262.2556,298383.0
2020-03-13 15:40:00,260.9606,260.9606,260.9606,260.9606,220697.0
2020-03-13 15:41:00,260.83,261.7,260.27,261.23,164407.0
2020-03-13 15:42:00,261.23,262.26,259.9,262.09,193821.0
2020-03-13 15:43:00,262.1035,263.44,261.85,263.36,305073.0
2020-03-13 15:44:00,263.35,264.0,262.67,262.72,289499.0
2020-03-13 15:45:00,262.65,264.0,262.61,263.47,237643.0
2020-03-13 15:46:00,263.4404,264.78,263.4,264.755,296553.0
2020-03-13 15:47:00,264.79,265.0,264.7201,264.94,288327.0
2020-03-13 15:49:00,266.02,266.69,266.02,266.57,995938.0
2020-03-13 15:50:00,266.66,266.74,265.928,266.67,212908.0
2020-03-13 15:51:00,266.67,268.63,266.65,268.17,546349.0
2020-03-13 15:52:00,268.25,269.85,268.09,269.85,473612.0
2020-03-13 15:53:00,269.85,270.07,268.76,268.91,584587.0
2020-03-13 15:54:00,268.921,270.11,268.49,269.99,421099.0
2020-03-13 15:55:00,269.95,271.94,269.82,271.88,593748.0
2020-03-13 15:56:00,271.8509,272.45,271.65,271.6926,594457.0
2020-03-13 15:57:00,271.2,271.98,271.13,271.955,599093.0
2020-03-13 15:58:00,272.22,275.0,272.17,275.0,742991.0
2020-03-13 15:59:00,274.41,274.41,274.41,274.41,1012799.0
2020-03-13 16:00:00,275.51,280.1,274.5,278.08,1525966.0
